icao,datetime_utc,timestamp,msg,df,typecode,oe_flag,velocity,speed_heading,airborne_velocity,altitude_diff,nuc_v,nac_v,emergency_state,version,nac_p,nic_s,nic_a_c,selected_altitude,selected_heading,baro_pressure_setting,tcas_operational,altitude,nuc_p,nic_b,latitude,longitude,position_type,emergency_squawk,is_emergency,autopilot,vnav_mode,altitude_hold_mode,approach_mode,lnav_mode,callsign,category
A76F48,2025-06-14 00:53:22.606243134+00:00,1749862402.6062431,8DA76F48587901E53A70C0E34294,17,11,0,,,,,,,3.0,,,,,,,,,23000.0,"(7, 185, 93, None)",0.0,,,,,,,,,,,,
A76F48,2025-06-14 00:53:22.606302977+00:00,1749862402.606303,8DA76F48EA2D085CE53C088E361F,17,29,0,,,,,,,,,"(9, 30, 45)",,,"(23008, 'MCP/FCU')",80.15625,1012.8,True,,,,,,,,,,,,,,,
A76F48,2025-06-14 00:53:22.769073963+00:00,1749862402.769074,8DA76F489909E880701834AF0AC9,17,19,0,"(487, 90.2352996197409, 320, 'GS')","(487, 90.2352996197409)","(487, 90.2352996197409, 320, 'GS')",1275.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,,,,,,,,,,,,
A76F48,2025-06-14 00:53:23.155867815+00:00,1749862403.1558678,8DA76F48587911E53870D3374E3C,17,11,0,,,,,,,3.0,,,,,,,,,23025.0,"(7, 185, 93, None)",0.0,,,,,,,,,,,,
A76F48,2025-06-14 00:53:23.156734943+00:00,1749862403.156735,8DA76F489909E980701834AC0007,17,19,0,"(488, 90.23481745379364, 320, 'GS')","(488, 90.23481745379364)","(488, 90.23481745379364, 320, 'GS')",1275.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,,,,,,,,,,,,
A76F48,2025-06-14 00:53:23.591012001+00:00,1749862403.591012,8DA76F4858791576BD0A4A1FAE33,17,11,1,,,,,,,3.0,,,,,,,,,23025.0,"(7, 185, 93, None)",0.0,2.232924639168432,-170.56492246430497,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:23.806453943+00:00,1749862403.806454,8DA76F4824541331CF3CE02561E9,17,4,0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,UAL1333_,4.0
A76F48,2025-06-14 00:53:23.806934118+00:00,1749862403.806934,8DA76F489909E980701434E45A07,17,19,0,"(488, 90.23481745379364, 256, 'GS')","(488, 90.23481745379364)","(488, 90.23481745379364, 256, 'GS')",1275.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,2.2525634765625,-170.606689453125,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:23.975080967+00:00,1749862403.975081,8DA76F48EA2D085CE53C088E361F,17,29,0,,,,,,,,,"(9, 30, 45)",,,"(23008, 'MCP/FCU')",80.15625,1012.8,True,,,,,,,,,,,,,,,
A76F48,2025-06-14 00:53:23.975251913+00:00,1749862403.975252,8DA76F4858791576BD0A5DE09ECF,17,11,1,,,,,,,3.0,,,,,,,,,23025.0,"(7, 185, 93, None)",0.0,2.232924639168432,-170.56402272191542,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:24.132678986+00:00,1749862404.132679,8DA76F48F82100020049B8010F02,17,31,0,,,,,,,1.0,2.0,"(9, 30, 45)",0.0,"(0, 0)",,,,,,,,,,,,,,,,,,,
A76F48,2025-06-14 00:53:24.569924116+00:00,1749862404.569924,8DA76F4858791576BD0A7E1EB76D,17,11,1,,,,,,,3.0,,,,,,,,,23025.0,"(7, 185, 93, None)",0.0,2.232924639168432,-170.56246001144936,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:25.038777113+00:00,1749862405.038777,8DA76F489909E980701434E45A07,17,19,0,"(488, 90.23481745379364, 256, 'GS')","(488, 90.23481745379364)","(488, 90.23481745379364, 256, 'GS')",1275.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,2.2525634765625,-170.606689453125,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:25.038941860+00:00,1749862405.0389419,8DA76F4858791576BD0A91E45335,17,11,1,,,,,,,3.0,,,,,,,,,23025.0,"(7, 185, 93, None)",0.0,2.232924639168432,-170.5615602690598,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:25.176522017+00:00,1749862405.176522,8DA76F48EA2D085CE53C088E361F,17,29,0,,,,,,,,,"(9, 30, 45)",,,"(23008, 'MCP/FCU')",80.15625,1012.8,True,,,,,,,,,,,,,,,
A76F48,2025-06-14 00:53:25.392161131+00:00,1749862405.3921611,8DA76F489909EA80701434E14555,17,19,0,"(489, 90.2343372598622, 256, 'GS')","(489, 90.2343372598622)","(489, 90.2343372598622, 256, 'GS')",1275.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,93.7525634765625,14.205322265625,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:25.552901030+00:00,1749862405.552901,8DA76F48587911E538714CC105EC,17,11,0,,,,,,,3.0,,,,,,,,,23025.0,"(7, 185, 93, None)",0.0,38.84307861328125,-107.83343771229619,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:25.942219019+00:00,1749862405.942219,8DA76F489909EA80701034D97355,17,19,0,"(489, 90.2343372598622, 192, 'GS')","(489, 90.2343372598622)","(489, 90.2343372598622, 192, 'GS')",1275.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,93.7525634765625,11.392822265625,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:25.942979097+00:00,1749862405.942979,8DA76F4858791576BD0AC1E7308D,17,11,1,,,,,,,3.0,,,,,,,,,23025.0,"(7, 185, 93, None)",0.0,93.75834836798198,-172.43865966796875,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:26.318222046+00:00,1749862406.318222,8DA76F48E10CA10000000061D191,17,28,0,,,,,,,0.0,,,,,,,,,,,,,,,5124,False,,,,,,,
A76F48,2025-06-14 00:53:26.318350077+00:00,1749862406.31835,8DA76F489909EB80701034DA799B,17,19,0,"(490, 90.23385902587327, 192, 'GS')","(490, 90.23385902587327)","(490, 90.23385902587327, 192, 'GS')",1275.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,185.2525634765625,11.392822265625,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:26.435518980+00:00,1749862406.435519,8DA76F48EA2D085CE53C088E361F,17,29,0,,,,,,,,,"(9, 30, 45)",,,"(23008, 'MCP/FCU')",80.15625,1012.8,True,,,,,,,,,,,,,,,
A76F48,2025-06-14 00:53:26.925764084+00:00,1749862406.925764,8DA76F4858791576BB0AE7CA2C96,17,11,1,,,,,,,3.0,,,,,,,,,23025.0,"(7, 185, 93, None)",0.0,185.2837255445577,-172.33428955078125,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:27.352256060+00:00,1749862407.352256,8DA76F48587911E53871A8C479CA,17,11,0,,,,,,,3.0,,,,,,,,,23025.0,"(7, 185, 93, None)",0.0,38.84307861328125,-107.82794454823369,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:27.520026207+00:00,1749862407.5200262,8DA76F489909EC80500C343EB3D8,17,19,1,"(491, 90.11669185395648, 128, 'GS')","(491, 90.11669185395648)","(491, 90.11669185395648, 128, 'GS')",1275.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,122.79847225900423,8.580322265625,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:27.741221905+00:00,1749862407.741222,8DA76F48EA2D085CE53C088E361F,17,29,0,,,,,,,,,"(9, 30, 45)",,,"(23008, 'MCP/FCU')",80.15625,1012.8,True,,,,,,,,,,,,,,,
A76F48,2025-06-14 00:53:27.909021854+00:00,1749862407.9090219,8DA76F489909EC80500C343EB3D8,17,19,1,"(491, 90.11669185395648, 128, 'GS')","(491, 90.11669185395648)","(491, 90.11669185395648, 128, 'GS')",1275.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,122.79847225900423,8.580322265625,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:28.417871952+00:00,1749862408.417872,8DA76F4858791576BB0B2E3F20D3,17,11,1,,,,,,,3.0,,,,,,,,,23025.0,"(7, 185, 93, None)",0.0,38.84304757845604,-107.8253173828125,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:28.418414116+00:00,1749862408.418414,8DA76F489909EC805008340685D8,17,19,1,"(491, 90.11669185395648, 64, 'GS')","(491, 90.11669185395648)","(491, 90.11669185395648, 64, 'GS')",1275.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,122.79847225900423,5.767822265625,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:28.774240017+00:00,1749862408.77424,8DA76F48587911E53871ED383695,17,11,0,,,,,,,3.0,,,,,,,,,23025.0,"(7, 185, 93, None)",0.0,122.84307861328125,80.10406494140625,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:28.774333954+00:00,1749862408.774334,8DA76F4824541331CF3CE02561E9,17,4,0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,UAL1333_,4.0
A76F48,2025-06-14 00:53:28.774362803+00:00,1749862408.7743628,8DA76F489909EC805008340685D8,17,19,1,"(491, 90.11669185395648, 64, 'GS')","(491, 90.11669185395648)","(491, 90.11669185395648, 64, 'GS')",1275.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,122.79847225900423,5.767822265625,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:29.055461884+00:00,1749862409.055462,8DA76F48EA2D085CE53C088E361F,17,29,0,,,,,,,,,"(9, 30, 45)",,,"(23008, 'MCP/FCU')",80.15625,1012.8,True,,,,,,,,,,,,,,,
A76F48,2025-06-14 00:53:29.340402842+00:00,1749862409.3404028,8DA76F48587911E53672009283D8,17,11,0,,,,,,,3.0,,,,,,,,,23025.0,"(7, 185, 93, None)",0.0,122.84303283691406,80.15625,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:29.340638876+00:00,1749862409.3406389,8DA76F489909ED805004344DD516,17,19,1,"(492, 90.1164546760454, 0, 'GS')","(492, 90.1164546760454)","(492, 90.1164546760454, 0, 'GS')",1275.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,32.798472259004235,73.52970045440051,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:29.706959963+00:00,1749862409.70696,8DA76F4858791576BB0B71C3E323,17,11,1,,,,,,,3.0,,,,,,,,,23025.0,"(7, 185, 93, None)",0.0,38.84304757845604,-107.82122802734375,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:29.866521120+00:00,1749862409.8665211,8DA76F489909ED805004344DD516,17,19,1,"(492, 90.1164546760454, 0, 'GS')","(492, 90.1164546760454)","(492, 90.1164546760454, 0, 'GS')",1275.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,32.798472259004235,73.52970045440051,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:30.195801020+00:00,1749862410.195801,8DA76F48EA2D085CE53C088E361F,17,29,0,,,,,,,,,"(9, 30, 45)",,,"(23008, 'MCP/FCU')",80.15625,1012.8,True,,,,,,,,,,,,,,,
A76F48,2025-06-14 00:53:30.362452030+00:00,1749862410.362452,8DA76F48587911E536723693869D,17,11,0,,,,,,,3.0,,,,,,,,,23025.0,"(7, 185, 93, None)",0.0,32.84303283691406,80.80609130859375,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:30.362864017+00:00,1749862410.362864,8DA76F489909EE8058043426684C,17,19,1,"(493, 90.11621846031255, 0, 'GS')","(493, 90.11621846031255)","(493, 90.11621846031255, 0, 'GS')",1275.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,-57.20134153204452,81.38565555695564,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:30.774780989+00:00,1749862410.774781,8DA76F4858791576BB0BA638567F,17,11,1,,,,,,,3.0,,,,,,,,,23025.0,"(7, 185, 93, None)",0.0,38.84304757845604,-107.8179931640625,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:30.959920883+00:00,1749862410.959921,8DA76F489909EE8058043426684C,17,19,1,"(493, 90.11621846031255, 0, 'GS')","(493, 90.11621846031255)","(493, 90.11621846031255, 0, 'GS')",1275.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,-57.20134153204452,81.38565555695564,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:31.296450138+00:00,1749862411.2964501,8DA76F48587911E53672676F112C,17,11,0,,,,,,,3.0,,,,,,,,,23025.0,"(7, 185, 93, None)",0.0,-57.15696716308594,81.26372337341309,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:31.296741009+00:00,1749862411.296741,8DA76F489909EF805808346D3882,17,19,1,"(494, 90.11598320091477, -64, 'GS')","(494, 90.11598320091477)","(494, 90.11598320091477, -64, 'GS')",1275.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,212.7986584679555,5.767822265625,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:31.460389137+00:00,1749862411.4603891,8DA76F48F82100020049B8010F02,17,31,0,,,,,,,1.0,2.0,"(9, 30, 45)",0.0,"(0, 0)",,,,,,,,,,,,,,,,,,,
A76F48,2025-06-14 00:53:31.670696974+00:00,1749862411.670697,8DA76F489909EF805808346D3882,17,19,1,"(494, 90.11598320091477, -64, 'GS')","(494, 90.11598320091477)","(494, 90.11598320091477, -64, 'GS')",1275.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,212.7986584679555,5.767822265625,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:31.835419893+00:00,1749862411.83542,8DA76F4858791576BB0BD63AF477,17,11,1,,,,,,,3.0,,,,,,,,,23025.0,"(7, 185, 93, None)",0.0,38.84304757845604,-107.8150634765625,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:32.274930954+00:00,1749862412.274931,8DA76F489909EF805808346D3882,17,19,1,"(494, 90.11598320091477, -64, 'GS')","(494, 90.11598320091477)","(494, 90.11598320091477, -64, 'GS')",1275.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,212.7986584679555,5.767822265625,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:32.656872034+00:00,1749862412.656872,8DA76F489909EF80580C34550E82,17,19,1,"(494, 90.11598320091477, -128, 'GS')","(494, 90.11598320091477)","(494, 90.11598320091477, -128, 'GS')",1275.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,212.7986584679555,8.580322265625,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:32.820787907+00:00,1749862412.820788,8DA76F48EA2D085CE53C088E361F,17,29,0,,,,,,,,,"(9, 30, 45)",,,"(23008, 'MCP/FCU')",80.15625,1012.8,True,,,,,,,,,,,,,,,
A76F48,2025-06-14 00:53:33.199359894+00:00,1749862413.19936,8DA76F489909F080580C3474C078,17,19,0,"(495, 90.11574889205613, -128, 'GS')","(495, 90.11574889205613)","(495, 90.11574889205613, -128, 'GS')",1275.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,90.75201416015625,8.580322265625,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:33.200088024+00:00,1749862413.200088,8DA76F4858791576BB0C1E14213B,17,11,1,,,,,,,3.0,,,,,,,,,23025.0,"(7, 185, 93, None)",0.0,-89.29254564188295,-171.4801025390625,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:33.711998940+00:00,1749862413.711999,8DA76F489909F080580C3474C078,17,19,0,"(495, 90.11574889205613, -128, 'GS')","(495, 90.11574889205613)","(495, 90.11574889205613, -128, 'GS')",1275.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,-89.24798583984375,8.580322265625,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:33.747776985+00:00,1749862413.747777,8DA76F4824541331CF3CE02561E9,17,4,0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,UAL1333_,4.0
A76F48,2025-06-14 00:53:33.747845888+00:00,1749862413.747846,8DA76F48587911E53672E16833C1,17,11,0,,,,,,,3.0,,,,,,,,,23025.0,"(7, 185, 93, None)",0.0,38.84303283691406,-107.80925584876019,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:34.071607113+00:00,1749862414.071607,8DA76F48EA2D085CE53C088E361F,17,29,0,,,,,,,,,"(9, 30, 45)",,,"(23008, 'MCP/FCU')",80.15625,1012.8,True,,,,,,,,,,,,,,,
A76F48,2025-06-14 00:53:34.071834803+00:00,1749862414.0718348,8DA76F48F82100020049B8010F02,17,31,0,,,,,,,1.0,2.0,"(9, 30, 45)",0.0,"(0, 0)",,,,,,,,,,,,,,,,,,,
A76F48,2025-06-14 00:53:34.071909904+00:00,1749862414.07191,8DA76F489909F180580C3477CAB6,17,19,0,"(496, 90.11551552798743, -128, 'GS')","(496, 90.11551552798743)","(496, 90.11551552798743, -128, 'GS')",1275.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,2.25201416015625,177.09458173331566,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:34.562189102+00:00,1749862414.562189,8DA76F489909F180580C3477CAB6,17,19,0,"(496, 90.11551552798743, -128, 'GS')","(496, 90.11551552798743)","(496, 90.11551552798743, -128, 'GS')",1275.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,2.25201416015625,177.09458173331566,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:35.054919958+00:00,1749862415.05492,8DA76F489909F280580C3472D5E4,17,19,0,"(497, 90.11528310300572, -128, 'GS')","(497, 90.11528310300572)","(497, 90.11528310300572, -128, 'GS')",1275.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,93.75201416015625,8.580322265625,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:35.221271038+00:00,1749862415.221271,8DA76F4858791576BB0C74160F9C,17,11,1,,,,,,,3.0,,,,,,,,,23025.0,"(7, 185, 93, None)",0.0,93.75830181574418,-171.243896484375,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:35.387180090+00:00,1749862415.38718,8DA76F48EA2D085CE53C088E361F,17,29,0,,,,,,,,,"(9, 30, 45)",,,"(23008, 'MCP/FCU')",80.15625,1012.8,True,,,,,,,,,,,,,,,
A76F48,2025-06-14 00:53:35.548903942+00:00,1749862415.548904,8DA76F4858791576BB0C87EC4346,17,11,1,,,,,,,3.0,,,,,,,,,23025.0,"(7, 185, 93, None)",0.0,93.75830181574418,-171.19171142578125,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:35.790986061+00:00,1749862415.790986,8DA76F489909F280580C3472D5E4,17,19,0,"(497, 90.11528310300572, -128, 'GS')","(497, 90.11528310300572)","(497, 90.11528310300572, -128, 'GS')",1275.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,93.75201416015625,8.580322265625,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:35.934056044+00:00,1749862415.934056,8DA76F4858791576BB0C9BECEBC4,17,11,1,,,,,,,3.0,,,,,,,,,23025.0,"(7, 185, 93, None)",0.0,93.75830181574418,-171.13677978515625,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:36.151006937+00:00,1749862416.151007,8DA76F489909F280580C3472D5E4,17,19,0,"(497, 90.11528310300572, -128, 'GS')","(497, 90.11528310300572)","(497, 90.11528310300572, -128, 'GS')",1275.0,"(1, 10, 15.2)","(1, 10, 15.2)",0.0,,,,,,,,,,,,93.75201416015625,8.580322265625,airborne,,,,,,,,,
A76F48,2025-06-14 00:53:36.610583067+00:00,1749862416.610583,8DA76F48F82100020049B8010F02,17,31,0,,,,,,,1.0,2.0,"(9, 30, 45)",0.0,"(0, 0)",,,,,,,,,,,,,,,,,,,
A76F48,2025-06-14 00:53:36.915075064+00:00,1749862416.915075,8DA76F4858791576B90CD00B5858,17,11,1,,,,,,,3.0,,,,,,,,,23025.0,"(7, 185, 93, None)",0.0,93.75825526350636,-170.9912109375,airborne,,,,,,,,,
A82E2E,2025-06-14 00:53:22.388027906+00:00,1749862402.388028,8DA82E2E588F41DC58399765E13C,17,11,0,,,,,,,4.0,,,,,,,,,27500.0,"(7, 185, 93, None)",0.0,,,,,,,,,,,,
A82E2E,2025-06-14 00:53:22.606351137+00:00,1749862402.6063511,8DA82E2E9911A111584838643836,17,19,0,"(437, 71.77189424785531, -1088, 'GS')","(437, 71.77189424785531)","(437, 71.77189424785531, -1088, 'GS')",1375.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,,,,,,,,,,,,
A82E2E,2025-06-14 00:53:22.769495010+00:00,1749862402.769495,8DA82E2E588F41DC6439A7A50B61,17,11,0,,,,,,,4.0,,,,,,,,,27500.0,"(7, 185, 93, None)",0.0,,,,,,,,,,,,
A82E2E,2025-06-14 00:53:23.156442165+00:00,1749862403.1564422,8DA82E2E9911A11178483821441F,17,19,0,"(438, 71.64772901220789, -1088, 'GS')","(438, 71.64772901220789)","(438, 71.64772901220789, -1088, 'GS')",1375.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,,,,,,,,,,,,
A82E2E,2025-06-14 00:53:23.424613953+00:00,1749862403.424614,8DA82E2EE11B3B000000009809F2,17,28,0,,,,,,,0.0,,,,,,,,,,,,,,,3755,False,,,,,,,
A82E2E,2025-06-14 00:53:23.424690962+00:00,1749862403.424691,8DA82E2E588F456E1CD452BB71C7,17,11,1,,,,,,,4.0,,,,,,,,,27500.0,"(7, 185, 93, None)",0.0,-34.428638522907875,-101.88983917236328,airborne,,,,,,,,,
A82E2E,2025-06-14 00:53:23.806622028+00:00,1749862403.806622,8DA82E2E9911A01198483807CE07,17,19,0,"(437, 71.48225386547394, -1088, 'GS')","(437, 71.48225386547394)","(437, 71.48225386547394, -1088, 'GS')",1375.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,240.10308837890625,50.77880859375,airborne,,,,,,,,,
A82E2E,2025-06-14 00:53:23.807039022+00:00,1749862403.807039,8DA82E2E588F456E28D462153992,17,11,1,,,,,,,4.0,,,,,,,,,27500.0,"(7, 185, 93, None)",0.0,240.14791197695973,149.3316650390625,airborne,,,,,,,,,
A82E2E,2025-06-14 00:53:24.132941961+00:00,1749862404.132942,8DA82E2E9911A01198483807CE07,17,19,0,"(437, 71.48225386547394, -1088, 'GS')","(437, 71.48225386547394)","(437, 71.48225386547394, -1088, 'GS')",1375.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,240.10308837890625,50.77880859375,airborne,,,,,,,,,
A82E2E,2025-06-14 00:53:24.425562143+00:00,1749862404.4255621,8DA82E2EEA30F860015F88FC5669,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(25024, 'MCP/FCU')",,1013.6,True,,,,,,,,,True,True,False,False,False,,
A82E2E,2025-06-14 00:53:24.425631046+00:00,1749862404.425631,8DA82E2E588F31DC9239EA1E4FB2,17,11,0,,,,,,,4.0,,,,,,,,,27475.0,"(7, 185, 93, None)",0.0,38.79240417480469,-108.67998206097147,airborne,,,,,,,,,
A82E2E,2025-06-14 00:53:24.741257906+00:00,1749862404.741258,8DA82E2E9911A011B844380AE82E,17,19,0,"(437, 71.35820810630067, -1024, 'GS')","(437, 71.35820810630067)","(437, 71.35820810630067, -1024, 'GS')",1375.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,240.10382080078125,47.96630859375,airborne,,,,,,,,,
A82E2E,2025-06-14 00:53:25.038752079+00:00,1749862405.038752,8DA82E2E234CB5F5D39DA00E62A0,17,4,1,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,SKW5496_,3.0
A82E2E,2025-06-14 00:53:25.039021969+00:00,1749862405.039022,8DA82E2E588F356E4AD493A8030A,17,11,1,,,,,,,4.0,,,,,,,,,27475.0,"(7, 185, 93, None)",0.0,240.14870336500263,149.46624755859375,airborne,,,,,,,,,
A82E2E,2025-06-14 00:53:25.176261187+00:00,1749862405.1762612,8DA82E2E9911A011B844380AE82E,17,19,0,"(437, 71.35820810630067, -1024, 'GS')","(437, 71.35820810630067)","(437, 71.35820810630067, -1024, 'GS')",1375.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,240.10382080078125,47.96630859375,airborne,,,,,,,,,
A82E2E,2025-06-14 00:53:25.553204060+00:00,1749862405.553204,8DA82E2EEA30F860015F88FC5669,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(25024, 'MCP/FCU')",,1013.6,True,,,,,,,,,True,True,False,False,False,,
A82E2E,2025-06-14 00:53:25.553229094+00:00,1749862405.553229,8DA82E2E588F21DCB43A1BAF20BC,17,11,0,,,,,,,4.0,,,,,,,,,27450.0,"(7, 185, 93, None)",0.0,38.793182373046875,-108.67705635402513,airborne,,,,,,,,,
A82E2E,2025-06-14 00:53:25.553287029+00:00,1749862405.553287,8DA82E2E9911A011D844373ACC1D,17,19,0,"(438, 71.2343432796113, -1024, 'GS')","(438, 71.2343432796113)","(438, 71.2343432796113, -1024, 'GS')",1350.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,240.10455322265625,47.96356201171875,airborne,,,,,,,,,
A82E2E,2025-06-14 00:53:25.942705870+00:00,1749862405.9427059,8DA82E2EF8230002004AB8CD2AC4,17,31,0,,,,,,,1.0,2.0,"(10, 10, 15)",0.0,"(0, 0)",,,,,,,,,,,,,,,,,,,
A82E2E,2025-06-14 00:53:25.942912102+00:00,1749862405.942912,8DA82E2E588F21DCC03A2E745C84,17,11,0,,,,,,,4.0,,,,,,,,,27450.0,"(7, 185, 93, None)",0.0,38.79345703125,-108.67592189622962,airborne,,,,,,,,,
A82E2E,2025-06-14 00:53:26.150246859+00:00,1749862406.1502469,8DA82E2E99119F11F844373F270E,17,19,1,"(437, 71.06827941015331, -1024, 'GS')","(437, 71.06827941015331)","(437, 71.06827941015331, -1024, 'GS')",1350.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,248.7511379435911,47.96356201171875,airborne,,,,,,,,,
A82E2E,2025-06-14 00:53:26.435248852+00:00,1749862406.4352489,8DA82E2E588F256E76D4D2A513B6,17,11,1,,,,,,,4.0,,,,,,,,,27450.0,"(7, 185, 93, None)",0.0,38.79379531084481,-108.6746826171875,airborne,,,,,,,,,
A82E2E,2025-06-14 00:53:26.591837883+00:00,1749862406.591838,8DA82E2E99119F11F844373F270E,17,19,1,"(437, 71.06827941015331, -1024, 'GS')","(437, 71.06827941015331)","(437, 71.06827941015331, -1024, 'GS')",1350.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,248.7511379435911,47.96356201171875,airborne,,,,,,,,,
A82E2E,2025-06-14 00:53:26.760694981+00:00,1749862406.760695,8DA82E2EEA30F860015F88FC5669,17,29,0,,,,,,,,,"(10, 10, 15)",,,"(25024, 'MCP/FCU')",,1013.6,True,,,,,,,,,True,True,False,False,False,,
A82E2E,2025-06-14 00:53:27.132720947+00:00,1749862407.132721,8DA82E2E99119F12184438990065,17,19,1,"(438, 70.94454352924404, -1024, 'GS')","(438, 70.94454352924404)","(438, 70.94454352924404, -1024, 'GS')",1375.0,"(2, 3, 4.5)","(2, 3, 4.5)",0.0,,,,,,,,,,,,248.75188277939617,47.96630859375,airborne,,,,,,,,,
